,PM10 (µg/m3),Time,Date,NO (µg/m3),PM2.5 (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),Ozone (µg/m3),Benzene (µg/m3)
1646,171.0,03:30:00,2023-02-18,18.9,160.0,17.9,24.9,1.17,18.1,15.2,24.50772018939472,0.2
1647,356.0,03:45:00,2023-02-18,22.1,151.0,19.5,28.3,1.16,19.8,15.2,23.588769023115802,0.2
1648,356.0,04:00:00,2023-02-18,25.9,151.0,21.9,32.7,1.17,20.0,15.5,23.99461898109601,0.2
1649,356.0,04:15:00,2023-02-18,28.9,151.0,23.9,36.2,1.12,19.7,15.4,24.14603292512433,0.2
1650,356.0,04:30:00,2023-02-18,30.6,151.0,23.8,37.5,1.23,18.9,16.0,25.58598482446296,0.3
1651,287.0,04:45:00,2023-02-18,30.4,153.0,24.6,37.8,1.12,18.3,15.9,2.1,0.3
1652,287.0,05:00:00,2023-02-18,30.0,153.0,25.0,37.7,1.09,17.0,15.5,2.4,0.3
1653,287.0,05:15:00,2023-02-18,27.8,153.0,26.1,36.5,1.05,17.7,15.1,1.5,0.3
1654,287.0,05:30:00,2023-02-18,26.3,153.0,25.9,35.2,1.04,16.1,15.3,0.6,0.2
1655,266.0,05:45:00,2023-02-18,25.7,132.0,25.2,34.2,1.04,16.3,15.6,0.5,0.3
1656,266.0,06:00:00,2023-02-18,24.9,132.0,24.8,33.5,1.03,17.7,15.7,0.2,0.3
1657,266.0,06:15:00,2023-02-18,23.5,132.0,24.8,32.2,1.08,18.1,15.7,6.2578728533596255,0.2
1658,266.0,06:30:00,2023-02-18,22.2,132.0,25.6,31.6,1.03,17.0,15.6,1.5,0.2
1659,205.0,06:45:00,2023-02-18,21.5,129.0,26.5,31.6,1.0,16.8,15.6,2.8,0.2
1660,205.0,07:00:00,2023-02-18,21.7,129.0,27.9,32.5,1.06,16.1,15.7,1.1,0.2
1661,205.0,07:15:00,2023-02-18,21.5,129.0,26.2,31.4,1.4,15.9,16.1,1.2,0.2
1662,205.0,07:30:00,2023-02-18,22.1,129.0,26.0,31.8,1.59,15.5,16.1,0.1,0.2
1663,196.0,07:45:00,2023-02-18,23.3,215.0,25.7,32.6,1.61,18.2,15.3,1.9,0.3
1664,196.0,08:00:00,2023-02-18,23.9,215.0,26.1,33.4,1.66,21.8,14.7,3.1,0.3
1665,196.0,08:15:00,2023-02-18,24.9,215.0,26.7,34.4,1.51,22.3,15.1,4.3,0.3
1666,196.0,08:30:00,2023-02-18,24.2,215.0,28.0,34.6,1.39,23.3,15.8,9.2,0.3
1667,196.0,08:45:00,2023-02-18,22.3,218.0,30.2,34.3,1.2,25.7,15.7,39.70217577464559,0.3
1668,196.0,09:00:00,2023-02-18,20.4,218.0,31.9,33.6,1.08,30.0,15.2,35.1,0.3
1669,196.0,09:15:00,2023-02-18,18.7,218.0,33.5,33.1,1.0,37.9,15.6,35.1,0.3
1670,196.0,09:30:00,2023-02-18,15.9,218.0,38.6,33.4,0.97,40.6,15.5,40.6,0.3
1671,322.0,09:45:00,2023-02-18,13.1,155.0,41.4,32.7,1.1064269939172915,42.5,15.7,44.5,0.3
1672,322.0,10:00:00,2023-02-18,12.4,155.0,39.7,31.2,1.69,44.0,15.6,49.7,0.3
1673,322.0,10:15:00,2023-02-18,9.5,155.0,40.5,29.3,1.69,102.0,15.6,41.8,0.3
1674,322.0,10:30:00,2023-02-18,10.6,155.0,63.2,42.4,0.6,291.7,13.3,15.5,0.3
1675,241.0,10:45:00,2023-02-18,12.5,104.0,84.1,54.9,0.58,50.92962539941882,15.8,41.8,0.2
1676,241.0,11:00:00,2023-02-18,9.3,104.0,76.8,48.4,0.57,36.5,15.9,55.8,0.2
1677,241.0,11:15:00,2023-02-18,6.8,104.0,59.7,37.3,0.58,36.5,15.2,73.4,0.2
1678,241.0,11:30:00,2023-02-18,4.6,104.0,38.2,24.1,0.58,36.5,15.4,81.3,0.2
1679,197.0,11:45:00,2023-02-18,7.090766309897209,89.0,66.89007641131532,35.862208206498686,0.58,29.5,8.726566617714063,87.3,0.2
1680,197.0,12:00:00,2023-02-18,4.8,89.0,23.3,16.3,0.6,26.6,20.4,88.5,0.2
1681,197.0,12:15:00,2023-02-18,4.8,89.0,23.3,16.3,0.61,26.3,20.4,89.1,0.1
1682,197.0,12:30:00,2023-02-18,4.8,89.0,23.3,16.3,0.61,33.2,17.1,85.3,0.1
1683,157.0,12:45:00,2023-02-18,3.4,93.0,29.5,18.4,0.63,99.0,17.6,71.2,0.1
1684,157.0,13:00:00,2023-02-18,3.4,93.0,42.4,25.3,0.6,160.0,16.1,61.1,0.1
1685,157.0,13:15:00,2023-02-18,4.3,93.0,47.1,28.5,0.47,135.0,16.1,63.7,0.2
1686,157.0,13:30:00,2023-02-18,4.5,93.0,49.0,29.8,0.41,142.3,16.1,58.7,0.1
1687,208.0,13:45:00,2023-02-18,4.4,98.0,50.3,30.4,0.34,146.7,16.4,62.1,0.1
1688,208.0,14:00:00,2023-02-18,4.1,98.0,54.3,32.2,0.29,144.0,15.8,67.0,0.1
1689,208.0,14:15:00,2023-02-18,3.4,98.0,54.4,31.7,0.27,126.8,15.7,74.9,0.1
1690,208.0,14:30:00,2023-02-18,3.7,98.0,52.4,30.8,0.26,119.1,15.0,75.1,0.1
1691,208.0,14:45:00,2023-02-18,3.3,72.0,50.9,29.8,0.23,125.6,14.8,75.1,0.1
1692,208.0,15:00:00,2023-02-18,3.6,72.0,50.6,29.8,0.21,125.5,14.6,77.6,0.1
1693,208.0,15:15:00,2023-02-18,3.7,72.0,49.7,29.4,0.17,148.2,14.5,69.1,0.1
1694,208.0,15:30:00,2023-02-18,4.5,72.0,49.7,30.1,0.11,151.2,13.5,73.8,0.1
1695,30.23709088321052,15:45:00,2023-02-18,4.3,72.0,49.6,29.9,0.16,125.8,14.1,82.3,0.1
1696,58.218492239593346,16:00:00,2023-02-18,3.5,72.0,38.3,23.2,0.15,86.5,14.8,88.4,0.1
1697,58.10021476301655,16:15:00,2023-02-18,3.9,72.0,26.5,17.3,0.1,101.4,15.4,82.4,0.1
1698,58.28069840607918,16:30:00,2023-02-18,4.2,72.0,27.7,18.2,0.1,97.9,14.2,78.0,0.1
1699,133.0,16:45:00,2023-02-18,3.8,63.0,27.4,17.6,0.14,84.0,13.9,62.3,0.1
1700,133.0,17:00:00,2023-02-18,3.8,63.0,28.8,18.4,0.19,67.9,13.7,61.7,0.1
1701,133.0,17:15:00,2023-02-18,2.8,63.0,33.6,20.1,0.21,57.1,13.0,64.4,0.1
1702,133.0,17:30:00,2023-02-18,2.9,63.0,38.5,22.8,0.23,50.2,12.5,63.1,0.1
1703,114.0,17:45:00,2023-02-18,3.0,72.0,43.4,25.5,0.31,52.1,11.8,63.4,0.1
1704,114.0,18:00:00,2023-02-18,3.2,72.0,48.3,28.3,0.64,56.9,10.9,45.1,0.1
1705,114.0,18:15:00,2023-02-18,3.7,72.0,51.2,30.3,1.19,61.9,11.0,15.8,0.1
1706,114.0,18:30:00,2023-02-18,4.2,72.0,57.3,33.9,1.55,62.6,10.8,3.6,0.2
1707,135.0,18:45:00,2023-02-18,5.8,257.0,62.1,37.7,2.2,59.8,11.1,42.12155402706014,0.2
1708,135.0,19:00:00,2023-02-18,8.2,257.0,66.5,42.0,2.34,66.7,11.6,0.3,0.2
1709,135.0,19:15:00,2023-02-18,12.3,257.0,69.6,47.0,2.21,76.5,11.9,34.45869062941712,0.3
1710,135.0,19:30:00,2023-02-18,19.1,257.0,71.0,53.3,2.44,83.3,12.1,29.983249994256845,0.3
1711,451.0,19:45:00,2023-02-18,25.4,353.0,71.3,58.6,1.12,64.5,12.4,9.5,0.3
1712,451.0,20:00:00,2023-02-18,26.2,353.0,73.4,60.3,0.64,41.2,12.4,48.7,0.4
1713,451.0,20:15:00,2023-02-18,24.3,353.0,75.9,60.1,0.58,41.4,12.1,64.1,0.3
1714,451.0,20:30:00,2023-02-18,21.5,353.0,76.7,58.3,0.56,40.8,12.4,71.5,0.3
1715,626.0,20:45:00,2023-02-18,18.4,96.0,76.9,55.9,0.54,39.7,12.2,75.3,0.3
1716,626.0,21:00:00,2023-02-18,14.5,96.0,76.9,52.7,0.52,38.1,12.2,73.1,0.3
1717,626.0,21:15:00,2023-02-18,12.2,96.0,77.0,50.8,0.49,36.2,11.9,74.1,0.3
1718,626.0,21:30:00,2023-02-18,10.5,96.0,75.7,48.8,0.55,34.9,12.3,71.7,0.3
1719,626.0,21:45:00,2023-02-18,8.8,89.0,75.3,47.2,0.64,32.1,12.6,68.6,0.3
1720,626.0,22:00:00,2023-02-18,7.3,89.0,74.6,45.6,0.69,30.3,12.3,65.0,0.2
1721,626.0,22:15:00,2023-02-18,6.0,89.0,73.9,44.2,0.71,29.9,12.2,56.8,0.2
1722,626.0,22:30:00,2023-02-18,5.8,89.0,73.0,43.5,0.7,29.0,12.7,50.2,0.2
1723,162.0,22:45:00,2023-02-18,5.3,96.0,71.9,42.5,0.71,29.3,12.5,49.0,0.2
1724,162.0,23:00:00,2023-02-18,5.6,96.0,71.0,42.3,0.72,29.2,12.6,44.3,0.2
1725,162.0,23:15:00,2023-02-18,5.9,96.0,70.5,42.3,0.71,26.0,12.5,37.2,0.2
1726,162.0,23:30:00,2023-02-18,6.0,96.0,69.3,41.8,0.72,25.8,12.9,33.9,0.2
1727,184.0,23:45:00,2023-02-18,6.8,100.0,67.0,41.2,0.883180874639995,13.054912630959949,12.9,29.2,0.2
1728,184.0,00:00:00,2023-02-19,7.0,100.0,65.5,40.5,1.41,29.3,12.1,23.4,0.2
1729,184.0,00:15:00,2023-02-19,7.4,100.0,65.1,40.7,1.18,31.8,12.4,20.5,0.2
1730,184.0,00:30:00,2023-02-19,8.7,100.0,64.1,41.2,1.05,31.0,12.7,18.3,0.2
1731,173.0,00:45:00,2023-02-19,8.9,138.0,63.9,41.2,1.12,31.2,12.8,12.8,0.2
1732,173.0,01:00:00,2023-02-19,9.1,138.0,64.4,41.6,1.06,31.9,12.8,8.6,0.2
1733,173.0,01:15:00,2023-02-19,9.5,138.0,64.4,42.0,1.02,32.0,12.1,9.0,0.2
1734,173.0,01:30:00,2023-02-19,10.2,138.0,62.5,41.6,1.04,32.0,12.2,4.4,0.3
1735,210.0,01:45:00,2023-02-19,10.5,135.0,62.1,41.5,1.05,31.7,12.5,1.5,0.3
1736,210.0,02:00:00,2023-02-19,11.4,135.0,61.2,41.8,1.12,30.6,12.8,1.9,0.3
1737,210.0,02:15:00,2023-02-19,11.8,135.0,61.3,42.2,1.33,32.3,12.9,0.4,0.3
1738,210.0,02:30:00,2023-02-19,12.9,135.0,61.6,43.2,1.35,32.3,13.3,0.5,0.3
1739,210.0,02:45:00,2023-02-19,13.6,157.0,63.0,44.6,1.19,32.0,13.4,0.8,0.3
1740,210.0,03:00:00,2023-02-19,14.3,157.0,63.6,45.5,1.15,29.6,13.3,1.1,0.3
1741,210.0,03:15:00,2023-02-19,15.0,157.0,63.1,45.8,1.12,29.8,13.9,0.1,0.3
1742,210.0,03:30:00,2023-02-19,15.6,157.0,62.1,45.7,1.15,29.7,14.2,24.50772018939472,0.3
1743,261.0,03:45:00,2023-02-19,16.1,143.0,60.8,45.5,1.18,30.0,14.1,0.1,0.3
1744,261.0,04:00:00,2023-02-19,16.7,143.0,60.1,45.5,1.13,29.1,14.2,0.5,0.3
1745,261.0,04:15:00,2023-02-19,17.4,143.0,59.3,45.7,1.08,29.2,14.8,0.7,0.3
1746,261.0,04:30:00,2023-02-19,17.6,143.0,56.9,44.6,0.95,30.2,14.8,3.2,0.3
1747,216.0,04:45:00,2023-02-19,16.9,124.0,55.4,43.2,0.94,29.4,14.8,2.9,0.3
1748,216.0,05:00:00,2023-02-19,16.8,124.0,54.8,42.8,0.92,29.6,14.6,3.3,0.3
1749,216.0,05:15:00,2023-02-19,16.2,124.0,53.5,41.6,0.87,29.8,14.7,2.3,0.3
1750,216.0,05:30:00,2023-02-19,15.4,124.0,52.0,40.1,0.86,28.2,14.7,1.6,0.3
1751,180.0,05:45:00,2023-02-19,15.6,117.0,51.2,39.9,0.87,28.1,15.0,1.6,0.3
1752,180.0,06:00:00,2023-02-19,16.2,117.0,49.0,39.2,0.9,27.7,15.1,1.1,0.2
1753,180.0,06:15:00,2023-02-19,15.8,117.0,48.2,38.5,1.02,28.4,14.6,0.1,0.2
1754,180.0,06:30:00,2023-02-19,16.5,117.0,48.1,39.0,1.11,28.5,14.5,3.405503650949548,0.2
1755,157.0,06:45:00,2023-02-19,17.7,131.0,46.8,39.3,1.47,28.8,14.8,2.6311113753013586,0.3
1756,157.0,07:00:00,2023-02-19,19.6,131.0,46.9,40.9,1.73,29.2,14.8,0.1,0.3
1757,157.0,07:15:00,2023-02-19,22.5,131.0,47.7,43.7,1.84,30.7,15.1,13.409776897816833,0.3
1758,157.0,07:30:00,2023-02-19,26.4,131.0,46.5,46.2,1.61,30.5,15.5,0.9,0.3
1759,222.0,07:45:00,2023-02-19,27.7,189.0,47.1,47.6,1.25,28.9,16.4,1.5,0.3
1760,222.0,08:00:00,2023-02-19,28.2,189.0,47.2,48.0,1.18,31.3,15.9,3.0,0.3
1761,222.0,08:15:00,2023-02-19,27.2,189.0,49.0,48.2,1.12,34.4,15.2,7.3,0.3
1762,222.0,08:30:00,2023-02-19,25.5,189.0,51.5,48.2,1.19,34.3,15.2,11.7,0.3
1763,306.0,08:45:00,2023-02-19,24.1,240.0,52.1,47.3,1.17,35.8,15.4,39.70217577464559,0.3
1764,306.0,09:00:00,2023-02-19,22.1,240.0,51.4,45.3,1.02,35.7,15.9,43.3,0.3
1765,306.0,09:15:00,2023-02-19,20.1,240.0,50.6,43.2,0.79,36.9,15.7,43.3,0.3
1766,306.0,09:30:00,2023-02-19,16.8,240.0,53.3,42.0,0.63,38.0,14.7,55.9,0.3
1767,329.0,09:45:00,2023-02-19,13.7,143.0,53.5,39.6,1.1064269939172915,39.4,14.1,62.0,0.3
1768,329.0,10:00:00,2023-02-19,10.5,143.0,49.9,35.1,1.4,43.9,14.4,64.1,0.3
1769,329.0,10:15:00,2023-02-19,7.5,143.0,48.4,31.8,1.4,44.8,14.0,70.4,0.3
1770,329.0,10:30:00,2023-02-19,7.0,143.0,46.1,30.2,0.6,42.7,14.3,71.0,0.3
1771,329.0,10:45:00,2023-02-19,5.2,120.0,36.4,23.6,0.86,50.92962539941882,16.2,69.9,0.3
1772,329.0,11:00:00,2023-02-19,3.9,120.0,24.9,16.4,1.02,39.2,17.8,67.9,0.2
1773,329.0,11:15:00,2023-02-19,3.8,120.0,19.1,13.3,0.96,39.2,18.2,75.1,0.2
1774,329.0,11:30:00,2023-02-19,3.4,120.0,21.3,14.1,0.92,39.2,16.3,80.5,0.2
1775,182.0,11:45:00,2023-02-19,7.090766309897209,96.0,66.89007641131532,35.862208206498686,0.88,39.5,8.726566617714063,89.7,0.2
1776,182.0,12:00:00,2023-02-19,3.1,96.0,16.1,11.1,0.84,38.0,17.4,95.8,0.2
1777,182.0,12:15:00,2023-02-19,3.1,96.0,16.1,11.1,0.81,46.4,17.4,99.6,0.2
1778,182.0,12:30:00,2023-02-19,3.1,96.0,16.1,11.1,0.74,61.4,16.3,104.1,0.2
1779,173.0,12:45:00,2023-02-19,3.3,75.0,15.4,10.9,0.66,91.2,16.9,93.1,0.1
1780,173.0,13:00:00,2023-02-19,3.5,75.0,22.1,14.6,0.65,86.0,15.8,84.8,0.1
1781,173.0,13:15:00,2023-02-19,2.9,75.0,29.5,18.0,0.66,115.4,14.7,75.1,0.1
1782,173.0,13:30:00,2023-02-19,2.8,75.0,36.8,21.9,0.65,117.2,13.8,69.4,0.1
1783,123.0,13:45:00,2023-02-19,2.9,64.0,42.5,25.0,0.69,91.8,13.3,82.9,0.1
1784,123.0,14:00:00,2023-02-19,3.0,64.0,46.6,27.2,0.7,85.8,12.9,88.5,0.1
1785,123.0,14:15:00,2023-02-19,3.4,64.0,48.0,28.3,0.72,62.9,13.1,98.0,0.1
1786,123.0,14:30:00,2023-02-19,2.7,64.0,48.0,27.7,0.73,57.2,13.3,101.7,0.1
1787,102.0,14:45:00,2023-02-19,3.4,68.0,39.8,23.9,0.74,52.6,14.4,105.2,0.1
1788,102.0,15:00:00,2023-02-19,3.3,68.0,34.9,21.3,0.73,47.3,14.3,105.5,0.1
1789,102.0,15:15:00,2023-02-19,3.3,68.0,25.2,16.1,0.69,38.8,15.6,97.0,0.1
1790,102.0,15:30:00,2023-02-19,3.9,68.0,19.1,13.3,0.64,34.8,15.8,95.1,0.1
1791,122.0,15:45:00,2023-02-19,4.1,54.0,20.3,14.1,0.68,33.9,15.4,94.6,0.1
1792,122.0,16:00:00,2023-02-19,3.2,54.0,23.0,14.9,0.69,39.6,14.0,98.8,0.1
1793,122.0,16:15:00,2023-02-19,3.1,54.0,27.0,16.8,0.69,40.2,12.1,98.0,0.1
1794,122.0,16:30:00,2023-02-19,3.7,54.0,31.5,19.8,0.72,46.7,11.3,95.8,0.1
1795,101.0,16:45:00,2023-02-19,4.3,63.0,36.1,22.7,0.79,50.8,11.4,93.5,0.1
1796,101.0,17:00:00,2023-02-19,4.0,63.0,35.0,21.9,0.81,54.6,12.2,90.9,0.1
1797,101.0,17:15:00,2023-02-19,3.7,63.0,33.8,21.0,0.84,54.2,13.0,84.9,0.1
1798,101.0,17:30:00,2023-02-19,3.4,63.0,33.7,20.6,0.87,49.4,14.0,82.2,0.1
1799,123.0,17:45:00,2023-02-19,3.6,91.0,35.1,21.6,0.92,44.4,14.0,72.1,0.1
1800,123.0,18:00:00,2023-02-19,3.5,91.0,37.3,22.7,0.92,42.7,14.3,69.9,0.1
1801,123.0,18:15:00,2023-02-19,3.7,91.0,40.6,24.6,0.92,40.3,14.5,65.1,0.2
1802,123.0,18:30:00,2023-02-19,3.8,91.0,42.2,25.5,0.94,40.4,14.3,63.5,0.2
1803,123.0,18:45:00,2023-02-19,4.1,98.0,43.5,26.5,1.03,40.0,14.7,52.3,0.2
1804,123.0,19:00:00,2023-02-19,3.6,98.0,46.4,27.6,1.11,45.8,15.1,53.8,0.2
1805,123.0,19:15:00,2023-02-19,3.8,98.0,48.4,28.9,1.11,46.2,15.4,64.7,0.2
1806,123.0,19:30:00,2023-02-19,3.5,98.0,48.0,28.4,1.06,46.8,15.0,82.3,0.2
1807,201.0,19:45:00,2023-02-19,3.8,93.0,45.3,27.1,1.12,47.5,15.9,84.1,0.2
1808,201.0,20:00:00,2023-02-19,4.1,93.0,43.7,26.6,1.13,50.8,16.1,85.1,0.2
1809,201.0,20:15:00,2023-02-19,3.8,93.0,41.8,25.4,1.11,49.8,16.8,87.8,0.2
1810,201.0,20:30:00,2023-02-19,3.8,93.0,40.3,24.5,1.17,48.8,17.1,74.3,0.1
1811,174.0,20:45:00,2023-02-19,3.1,111.0,39.0,23.3,1.13,46.2,17.7,64.6,0.1
1812,174.0,21:00:00,2023-02-19,3.2,111.0,39.0,23.4,1.15,45.3,17.6,55.0,0.1
1813,174.0,21:15:00,2023-02-19,3.4,111.0,39.9,24.0,1.18,42.1,17.9,42.1,0.1
1814,174.0,21:30:00,2023-02-19,3.6,111.0,43.7,26.1,1.23,37.9,18.0,27.5,0.1
1815,171.0,21:45:00,2023-02-19,4.5,117.0,47.9,29.1,1.27,40.6,18.1,37.6,0.2
1816,171.0,22:00:00,2023-02-19,4.7,117.0,50.1,30.5,1.34,40.4,18.2,29.0,0.2
1817,171.0,22:15:00,2023-02-19,4.7,117.0,50.4,30.6,1.44,37.2,18.9,22.7,0.2
1818,171.0,22:30:00,2023-02-19,4.6,117.0,49.5,30.1,1.6,36.7,18.9,22.3,0.2
1819,188.0,22:45:00,2023-02-19,4.2,145.0,50.8,30.5,1.92,38.0,18.9,7.4,0.2
1820,188.0,23:00:00,2023-02-19,5.5,145.0,54.8,33.6,2.05,36.9,19.0,3.9,0.2
1821,188.0,23:15:00,2023-02-19,5.8,145.0,58.1,35.6,1.91,35.1,19.2,5.3,0.2
1822,188.0,23:30:00,2023-02-19,6.3,145.0,60.0,37.0,1.76,36.2,19.1,9.3,0.3
1823,239.0,23:45:00,2023-02-19,6.6,165.0,59.6,37.1,0.883180874639995,13.054912630959949,19.2,4.7,0.3
1824,239.0,00:00:00,2023-02-20,7.6,165.0,59.7,37.9,1.24,36.1,18.2,0.4,0.3
1825,239.0,00:15:00,2023-02-20,10.9,165.0,59.5,40.5,1.23,38.0,18.4,30.643623912916038,0.3
1826,239.0,00:30:00,2023-02-20,12.7,165.0,61.4,43.0,1.01,37.4,18.2,33.30242041746635,0.3
1827,248.0,00:45:00,2023-02-20,13.2,197.0,62.4,43.9,1.0,34.5,18.1,0.3,0.3
1828,248.0,01:00:00,2023-02-20,12.8,197.0,63.6,44.2,0.85,34.2,18.0,30.713929183322886,0.3
1829,248.0,01:15:00,2023-02-20,12.5,197.0,64.7,44.6,0.81,33.5,18.3,0.2,0.3
1830,248.0,01:30:00,2023-02-20,15.1,197.0,64.4,46.5,0.84,33.5,18.9,28.761466406131266,0.3
1831,74.93553022663247,01:45:00,2023-02-20,15.9,168.0,64.6,47.3,0.79,35.1,19.2,26.898588971318624,0.3
1832,109.88380727285805,02:00:00,2023-02-20,15.8,168.0,62.9,46.4,0.92,35.5,18.4,24.738497863019617,0.3
1833,81.252422512347,02:15:00,2023-02-20,13.9,168.0,58.4,42.4,0.94,33.4,18.0,0.2,0.3
1834,156.58135381473483,02:30:00,2023-02-20,12.7,168.0,52.3,38.2,0.92,31.0,18.4,1.6,0.3
1835,280.0,02:45:00,2023-02-20,11.0,155.0,47.1,34.0,0.88,27.8,18.3,2.8,0.3
1836,280.0,03:00:00,2023-02-20,9.2,155.0,42.7,30.2,0.78,30.5,18.0,6.9,0.3
1837,280.0,03:15:00,2023-02-20,8.0,155.0,38.2,26.9,0.73,31.7,18.0,6.5,0.3
1838,280.0,03:30:00,2023-02-20,6.9,155.0,36.2,24.9,0.71,29.8,17.7,5.3,0.2
1839,226.0,03:45:00,2023-02-20,6.7,136.0,35.5,24.3,0.68,28.6,17.4,3.5,0.2
1840,226.0,04:00:00,2023-02-20,7.8,136.0,35.9,25.5,0.58,31.0,17.2,5.5,0.2
1841,226.0,04:15:00,2023-02-20,6.6,136.0,34.9,23.9,0.56,27.4,17.7,4.4,0.2
1842,226.0,04:30:00,2023-02-20,6.2,136.0,34.7,23.6,0.54,26.6,18.1,4.3,0.2
1843,186.0,04:45:00,2023-02-20,6.6,132.0,35.5,24.2,0.72,26.5,18.2,3.3,0.2
1844,186.0,05:00:00,2023-02-20,6.5,132.0,37.3,25.1,0.63,23.8,18.5,1.4,0.2
1845,186.0,05:15:00,2023-02-20,7.9,132.0,38.2,26.8,0.61,25.9,18.5,1.7,0.2
1846,186.0,05:30:00,2023-02-20,8.6,132.0,39.3,27.9,0.63,25.2,18.7,0.2,0.2
1847,190.0,05:45:00,2023-02-20,9.0,149.0,41.0,29.1,0.61,26.5,18.5,0.2,0.2
1848,190.0,06:00:00,2023-02-20,9.4,149.0,41.9,29.9,0.64,25.2,18.2,11.144438307357744,0.2
1849,190.0,06:15:00,2023-02-20,10.6,149.0,41.3,30.5,0.8,24.9,18.2,6.2578728533596255,0.2
1850,190.0,06:30:00,2023-02-20,12.2,149.0,39.8,31.1,0.71,24.8,18.7,3.405503650949548,0.2
1851,190.0,06:45:00,2023-02-20,11.9,158.0,37.6,29.7,0.63,24.5,19.2,2.2,0.2
1852,190.0,07:00:00,2023-02-20,10.2,158.0,35.9,27.4,0.65,24.9,19.3,2.9,0.2
1853,190.0,07:15:00,2023-02-20,9.1,158.0,34.0,25.5,0.74,26.0,19.4,2.0,0.2
1854,190.0,07:30:00,2023-02-20,8.2,158.0,33.4,24.5,0.77,26.3,19.7,3.6,0.2
1855,223.0,07:45:00,2023-02-20,8.3,175.0,34.4,25.0,0.85,25.1,20.3,3.7,0.3
1856,223.0,08:00:00,2023-02-20,9.5,175.0,38.4,28.1,1.02,25.1,22.6,4.2,0.3
1857,223.0,08:15:00,2023-02-20,10.4,175.0,41.4,30.5,0.82,25.7,22.0,11.0,0.3
1858,223.0,08:30:00,2023-02-20,9.0,175.0,44.3,30.9,0.57,27.2,21.1,20.0,0.3
1859,246.0,08:45:00,2023-02-20,7.0,194.0,45.6,30.0,0.68,30.8,20.6,39.70217577464559,0.3
1860,246.0,09:00:00,2023-02-20,4.9,194.0,44.6,27.7,0.72,33.3,21.3,54.7,0.3
1861,246.0,09:15:00,2023-02-20,4.1,194.0,41.5,25.4,0.58,37.2,20.6,54.7,0.3
1862,246.0,09:30:00,2023-02-20,3.5,194.0,39.3,23.8,0.34,46.1,19.2,69.4,0.2
1863,277.0,09:45:00,2023-02-20,3.7,135.0,35.0,21.6,1.1064269939172915,51.1,18.7,79.3,0.2
1864,277.0,10:00:00,2023-02-20,3.3,135.0,31.5,19.4,1.1,52.3,18.5,81.9,0.2
1865,277.0,10:15:00,2023-02-20,3.1,135.0,29.1,18.0,1.1,52.1,18.3,85.2,0.2
1866,277.0,10:30:00,2023-02-20,4.2,135.0,28.0,18.3,0.27,52.5,17.6,89.2,0.2
1867,199.0,10:45:00,2023-02-20,4.1,104.0,26.9,17.6,0.24,50.92962539941882,17.3,90.2,0.2
1868,199.0,11:00:00,2023-02-20,3.2,104.0,25.8,16.3,0.23,37.7,16.9,89.5,0.1
1869,199.0,11:15:00,2023-02-20,3.7,104.0,24.9,16.2,0.22,37.7,16.3,88.2,0.1
1870,199.0,11:30:00,2023-02-20,4.1,104.0,25.8,17.0,0.19,37.7,15.5,89.8,0.1
1871,149.0,11:45:00,2023-02-20,7.090766309897209,77.0,66.89007641131532,35.862208206498686,0.18,38.0,8.726566617714063,90.3,0.1
1872,149.0,12:00:00,2023-02-20,4.6,77.0,28.8,19.1,0.16,41.1,15.7,84.7,0.1
1873,149.0,12:15:00,2023-02-20,4.6,77.0,28.8,19.1,0.7651509159320748,47.7,15.7,74.9,0.1
1874,149.0,12:30:00,2023-02-20,4.6,77.0,28.8,19.1,0.7531188534926782,37.7,13.0,75.2,0.1
1875,129.0,12:45:00,2023-02-20,4.0,44.0,28.3,18.3,0.7428098800918888,25.8,12.9,73.9,0.1
1876,129.0,13:00:00,2023-02-20,3.6,44.0,27.7,17.6,0.7772387442216391,23.8,12.3,73.9,0.1
1877,129.0,13:15:00,2023-02-20,3.5,44.0,27.6,17.5,0.8917719675650762,23.1,11.8,75.7,0.1
1878,129.0,13:30:00,2023-02-20,3.1,44.0,26.9,16.8,1.0124855439313083,23.6,11.8,74.1,0.1
1879,123.0,13:45:00,2023-02-20,3.2,30.0,26.5,16.7,1.0112202466645128,25.6,12.3,74.1,0.1
1880,123.0,14:00:00,2023-02-20,3.0,30.0,27.4,17.0,0.946893159587235,25.0,12.3,74.4,0.1
1881,123.0,14:15:00,2023-02-20,2.7,30.0,28.7,17.4,0.657847372962837,25.0,12.1,75.8,0.1
1882,123.0,14:30:00,2023-02-20,3.1,30.0,29.7,18.3,0.7982562299622791,22.8,11.8,76.5,0.1
1883,99.0,14:45:00,2023-02-20,3.6,35.0,28.8,18.3,0.8433888911177088,23.0,12.2,77.7,0.1
1884,99.0,15:00:00,2023-02-20,3.7,35.0,28.3,18.1,0.8590872917870591,22.8,12.4,77.2,0.1
1885,99.0,15:15:00,2023-02-20,3.5,35.0,28.0,17.7,0.11,27.0,12.5,81.8,0.1
1886,99.0,15:30:00,2023-02-20,3.3,35.0,27.6,17.3,0.15,27.0,13.1,81.8,0.1
1887,99.0,15:45:00,2023-02-20,3.3,33.0,26.7,16.9,0.17,25.9,13.3,79.7,0.1
